800
 40 3 48 41 43 31 28 35 26 10
 35 42 22 43 30 16 1 43 35 1
 26 24 33 31 13 33 17 37 18 13
 47 8 37 26 48 30 27 12 40 2
 11 12 11 37 45 19 28 18 31 21
 1 33 14 23 25 9 23 18 3 24
 12 11 11 19 33 39 30 41 42 40
 7 5 6 21 34 21 8 25 19 17
 38 23 28 2 30 36 22 23 1 9
 25 11 8 30 44 39 40 30 24 38
 17 15 29 17 6 25 48 25 11 28
 31 10 10 7 29 16 31 8 37 30
 35 2 19 39 5 40 24 32 17 42
 38 48 49 16 8 16 42 39 27 37
 11 30 29 39 0 41 34 5 2 30
 10 49 42 47 6 8 45 36 36 17
 36 37 21 18 48 43 21 42 13 33
 6 2 42 42 5 15 1 11 25 14
 37 6 6 45 10 23 44 30 21 48
 25 12 47 27 39 21 5 13 23 29
 29 0 35 27 12 15 6 20 22 6
 30 8 20 28 40 43 44 3 32 9
 20 14 45 20 18 26 42 39 31 17
 30 12 26 22 42 2 42 35 13 24
 23 17 23 20 13 7 34 38 21 31
 9 9 43 16 3 49 14 43 37 9
 31 2 10 49 14 35 37 6 43 0
 37 9 19 6 13 35 15 30 34 37
 42 12 34 12 49 27 49 35 7 35
 9 17 3 12 49 42 26 47 43 48
 10 10 24 13 5 18 0 42 17 29
 32 18 31 4 20 11 13 34 30 31
 2 11 44 25 48 7 44 3 40 27
 0 0 12 36 1 35 46 33 1 3
 38 6 16 10 26 5 48 49 48 29
 20 37 6 4 30 3 16 36 28 9
 19 1 33 42 10 12 2 1 44 8
 41 36 19 23 21 28 32 26 2 0
 39 16 16 4 9 32 47 44 26 5
 9 47 0 5 10 17 12 10 1 33
 14 23 5 3 10 37 28 12 35 0
 7 20 49 49 36 5 41 13 0 24
 13 18 22 8 43 36 38 26 6 26
 30 19 27 4 37 28 49 12 43 31
 19 19 21 7 29 7 41 30 47 34
 27 28 32 49 47 44 32 7 5 44
 46 28 11 18 12 46 25 23 11 8
 17 40 15 37 32 5 0 22 26 40
 13 1 14 32 34 39 33 40 29 26
 27 5 46 27 4 15 40 24 8 0
 32 39 48 10 22 4 26 38 31 21
 36 10 20 37 2 27 13 38 34 20
 49 36 27 47 28 1 37 13 36 27
 8
